# NOAA-derived station slugs -- input for check_beach_coverage.py

Burlington, Delaware River               | burlington-delaware-river-nj                  | NJ   | USA                  | 8539094 | noaa-auto
Cape May                                 | cape-may                                      | NJ   | USA                  | 8536110 | noaa-auto
Cape May                                 | cape-may-nj                                   | NJ   | USA                  | 8536110 | noaa-auto
Sandy Hook                               | sandy-hook                                    | NJ   | USA                  | 8531680 | noaa-auto
Sandy Hook                               | sandy-hook-nj                                 | NJ   | USA                  | 8531680 | noaa-auto
Ship John Shoal                          | ship-john                                     | NJ   | USA                  | 8537121 | noaa-auto
Ship John Shoal                          | ship-john-shoal                               | NJ   | USA                  | 8537121 | noaa-auto
Ship John Shoal                          | ship-john-shoal-nj                            | NJ   | USA                  | 8537121 | noaa-auto
Alexandria Bay                           | alexandria                                    | NY   | USA                  | 8311062 | noaa-auto
Alexandria Bay                           | alexandria-bay                                | NY   | USA                  | 8311062 | noaa-auto
Alexandria Bay                           | alexandria-bay-ny                             | NY   | USA                  | 8311062 | noaa-auto
Buffalo                                  | buffalo                                       | NY   | USA                  | 9063020 | noaa-auto
Buffalo                                  | buffalo-ny                                    | NY   | USA                  | 9063020 | noaa-auto
Cape Vincent                             | cape-vincent                                  | NY   | USA                  | 9052000 | noaa-auto
Cape Vincent                             | cape-vincent-ny                               | NY   | USA                  | 9052000 | noaa-auto
Coxsackie, Hudson River                  | coxsackie-hudson                              | NY   | USA                  | 8518979 | noaa-auto
Coxsackie, Hudson River                  | coxsackie-hudson-river                        | NY   | USA                  | 8518979 | noaa-auto
Coxsackie, Hudson River                  | coxsackie-hudson-river-ny                     | NY   | USA                  | 8518979 | noaa-auto
Kings Point                              | kings                                         | NY   | USA                  | 8516945 | noaa-auto
Kings Point                              | kings-point                                   | NY   | USA                  | 8516945 | noaa-auto
Kings Point                              | kings-point-ny                                | NY   | USA                  | 8516945 | noaa-auto
Montauk                                  | montauk                                       | NY   | USA                  | 8510560 | noaa-auto
Montauk                                  | montauk-ny                                    | NY   | USA                  | 8510560 | noaa-auto
Ogdensburg                               | ogdensburg                                    | NY   | USA                  | 8311030 | noaa-auto
Ogdensburg                               | ogdensburg-ny                                 | NY   | USA                  | 8311030 | noaa-auto
The Battery                              | the-battery                                   | NY   | USA                  | 8518750 | noaa-auto
The Battery                              | the-battery-ny                                | NY   | USA                  | 8518750 | noaa-auto
Turkey Point Hudson River NERRS          | turkey-point-hudson-river-nerrs               | NY   | USA                  | 8518962 | noaa-auto
Turkey Point Hudson River NERRS          | turkey-point-hudson-river-nerrs-ny            | NY   | USA                  | 8518962 | noaa-auto
Cleveland                                | cleveland                                     | OH   | USA                  | 9063063 | noaa-auto
Cleveland                                | cleveland-oh                                  | OH   | USA                  | 9063063 | noaa-auto
Fairport                                 | fairport                                      | OH   | USA                  | 9063053 | noaa-auto
Fairport                                 | fairport-oh                                   | OH   | USA                  | 9063053 | noaa-auto
Marblehead                               | marblehead                                    | OH   | USA                  | 9063079 | noaa-auto
Marblehead                               | marblehead-oh                                 | OH   | USA                  | 9063079 | noaa-auto
Toledo                                   | toledo                                        | OH   | USA                  | 9063085 | noaa-auto
Toledo                                   | toledo-oh                                     | OH   | USA                  | 9063085 | noaa-auto
Charleston                               | charleston-or                                 | OR   | USA                  | 9432780 | noaa-auto
Port Orford                              | port-orford                                   | OR   | USA                  | 9431647 | noaa-auto
Port Orford                              | port-orford-or                                | OR   | USA                  | 9431647 | noaa-auto
South Beach                              | south                                         | OR   | USA                  | 9435380 | noaa-auto
South Beach                              | south-beach                                   | OR   | USA                  | 9435380 | noaa-auto
South Beach                              | south-beach-or                                | OR   | USA                  | 9435380 | noaa-auto
Bridesburg                               | bridesburg                                    | PA   | USA                  | 8546252 | noaa-auto
Bridesburg                               | bridesburg-pa                                 | PA   | USA                  | 8546252 | noaa-auto
Marcus Hook                              | marcus-hook                                   | PA   | USA                  | 8540433 | noaa-auto
Marcus Hook                              | marcus-hook-pa                                | PA   | USA                  | 8540433 | noaa-auto
Newbold                                  | newbold                                       | PA   | USA                  | 8548989 | noaa-auto
Newbold                                  | newbold-pa                                    | PA   | USA                  | 8548989 | noaa-auto
Philadelphia                             | philadelphia                                  | PA   | USA                  | 8545240 | noaa-auto
Philadelphia                             | philadelphia-pa                               | PA   | USA                  | 8545240 | noaa-auto
Culebra                                  | culebra                                       | PR   | USA (Territory)      | 9752235 | noaa-auto
Culebra                                  | culebra-pr                                    | PR   | USA (Territory)      | 9752235 | noaa-auto
Esperanza, Vieques Island                | esperanza-vieques                             | PR   | USA (Territory)      | 9752695 | noaa-auto
Esperanza, Vieques Island                | esperanza-vieques-island                      | PR   | USA (Territory)      | 9752695 | noaa-auto
Esperanza, Vieques Island                | esperanza-vieques-island-pr                   | PR   | USA (Territory)      | 9752695 | noaa-auto
Fajardo                                  | fajardo                                       | PR   | USA (Territory)      | 9753216 | noaa-auto
Fajardo                                  | fajardo-pr                                    | PR   | USA (Territory)      | 9753216 | noaa-auto
Magueyes Island                          | magueyes                                      | PR   | USA (Territory)      | 9759110 | noaa-auto
Magueyes Island                          | magueyes-island                               | PR   | USA (Territory)      | 9759110 | noaa-auto
Magueyes Island                          | magueyes-island-pr                            | PR   | USA (Territory)      | 9759110 | noaa-auto
Mayaguez                                 | mayaguez                                      | PR   | USA (Territory)      | 9759394 | noaa-auto
Mayaguez                                 | mayaguez-pr                                   | PR   | USA (Territory)      | 9759394 | noaa-auto
Mona Island                              | mona                                          | PR   | USA (Territory)      | 9759938 | noaa-auto
Mona Island                              | mona-island                                   | PR   | USA (Territory)      | 9759938 | noaa-auto
Mona Island                              | mona-island-pr                                | PR   | USA (Territory)      | 9759938 | noaa-auto
San Juan, La Puntilla, San Juan Bay      | san-juan-la-puntilla-san-juan                 | PR   | USA (Territory)      | 9755371 | noaa-auto
San Juan, La Puntilla, San Juan Bay      | san-juan-la-puntilla-san-juan-bay             | PR   | USA (Territory)      | 9755371 | noaa-auto
San Juan, La Puntilla, San Juan Bay      | san-juan-la-puntilla-san-juan-bay-pr          | PR   | USA (Territory)      | 9755371 | noaa-auto
Conimicut Light                          | conimicut                                     | RI   | USA                  | 8452944 | noaa-auto
Conimicut Light                          | conimicut-light                               | RI   | USA                  | 8452944 | noaa-auto
Conimicut Light                          | conimicut-light-ri                            | RI   | USA                  | 8452944 | noaa-auto
Newport                                  | newport                                       | RI   | USA                  | 8452660 | noaa-auto
Newport                                  | newport-ri                                    | RI   | USA                  | 8452660 | noaa-auto
Providence                               | providence                                    | RI   | USA                  | 8454000 | noaa-auto
Providence                               | providence-ri                                 | RI   | USA                  | 8454000 | noaa-auto
Charleston                               | charleston                                    | SC   | USA                  | 8665530 | noaa-auto
Charleston                               | charleston-sc                                 | SC   | USA                  | 8665530 | noaa-auto
Springmaid Pier                          | springmaid                                    | SC   | USA                  | 8661070 | noaa-auto
Springmaid Pier                          | springmaid-pier                               | SC   | USA                  | 8661070 | noaa-auto
Springmaid Pier                          | springmaid-pier-sc                            | SC   | USA                  | 8661070 | noaa-auto
Aransas, Aransas Pass                    | aransas-aransas                               | TX   | USA                  | 8775241 | noaa-auto
Aransas, Aransas Pass                    | aransas-aransas-pass                          | TX   | USA                  | 8775241 | noaa-auto
Aransas, Aransas Pass                    | aransas-aransas-pass-tx                       | TX   | USA                  | 8775241 | noaa-auto
Aransas Wildlife Refuge                  | aransas-wildlife-refuge                       | TX   | USA                  | 8774230 | noaa-auto
Aransas Wildlife Refuge                  | aransas-wildlife-refuge-tx                    | TX   | USA                  | 8774230 | noaa-auto
Baffin Bay                               | baffin                                        | TX   | USA                  | 8776604 | noaa-auto
Baffin Bay                               | baffin-bay                                    | TX   | USA                  | 8776604 | noaa-auto
Baffin Bay                               | baffin-bay-tx                                 | TX   | USA                  | 8776604 | noaa-auto
Copano Bay                               | copano                                        | TX   | USA                  | 8774513 | noaa-auto
Copano Bay                               | copano-bay                                    | TX   | USA                  | 8774513 | noaa-auto
Copano Bay                               | copano-bay-tx                                 | TX   | USA                  | 8774513 | noaa-auto
Eagle Point, Galveston Bay               | eagle-point-galveston                         | TX   | USA                  | 8771013 | noaa-auto
Eagle Point, Galveston Bay               | eagle-point-galveston-bay                     | TX   | USA                  | 8771013 | noaa-auto
Eagle Point, Galveston Bay               | eagle-point-galveston-bay-tx                  | TX   | USA                  | 8771013 | noaa-auto
Enbridge, Ingleside                      | enbridge-ingleside                            | TX   | USA                  | 8775283 | noaa-auto
Enbridge, Ingleside                      | enbridge-ingleside-tx                         | TX   | USA                  | 8775283 | noaa-auto
Freeport Harbor                          | freeport                                      | TX   | USA                  | 8772471 | noaa-auto
Freeport Harbor                          | freeport-harbor                               | TX   | USA                  | 8772471 | noaa-auto
Freeport Harbor                          | freeport-harbor-tx                            | TX   | USA                  | 8772471 | noaa-auto
Galveston Bay Entrance, North Jetty      | galveston-bay-entrance-north-jetty            | TX   | USA                  | 8771341 | noaa-auto
Galveston Bay Entrance, North Jetty      | galveston-bay-entrance-north-jetty-tx         | TX   | USA                  | 8771341 | noaa-auto
Galveston Pier 21                        | galveston-pier-21                             | TX   | USA                  | 8771450 | noaa-auto
Galveston Pier 21                        | galveston-pier-21-tx                          | TX   | USA                  | 8771450 | noaa-auto
Galveston Railroad Bridge                | galveston-railroad                            | TX   | USA                  | 8771486 | noaa-auto
Galveston Railroad Bridge                | galveston-railroad-bridge                     | TX   | USA                  | 8771486 | noaa-auto
Galveston Railroad Bridge                | galveston-railroad-bridge-tx                  | TX   | USA                  | 8771486 | noaa-auto
High Island                              | high                                          | TX   | USA                  | 8770808 | noaa-auto
High Island                              | high-island                                   | TX   | USA                  | 8770808 | noaa-auto
High Island                              | high-island-tx                                | TX   | USA                  | 8770808 | noaa-auto
La Quinta Channel North                  | la-quinta-channel-north                       | TX   | USA                  | 8775132 | noaa-auto
La Quinta Channel North                  | la-quinta-channel-north-tx                    | TX   | USA                  | 8775132 | noaa-auto
Manchester                               | manchester                                    | TX   | USA                  | 8770777 | noaa-auto
Manchester                               | manchester-tx                                 | TX   | USA                  | 8770777 | noaa-auto
Matagorda Bay Entrance Channel           | matagorda-bay-entrance                        | TX   | USA                  | 8773767 | noaa-auto
Matagorda Bay Entrance Channel           | matagorda-bay-entrance-channel                | TX   | USA                  | 8773767 | noaa-auto
Matagorda Bay Entrance Channel           | matagorda-bay-entrance-channel-tx             | TX   | USA                  | 8773767 | noaa-auto
Matagorda City                           | matagorda-city                                | TX   | USA                  | 8773146 | noaa-auto
Matagorda City                           | matagorda-city-tx                             | TX   | USA                  | 8773146 | noaa-auto
Morgans Point, Barbours Cut              | morgans-point-barbours                        | TX   | USA                  | 8770613 | noaa-auto
Morgans Point, Barbours Cut              | morgans-point-barbours-cut                    | TX   | USA                  | 8770613 | noaa-auto
Morgans Point, Barbours Cut              | morgans-point-barbours-cut-tx                 | TX   | USA                  | 8770613 | noaa-auto
Packery Channel                          | packery                                       | TX   | USA                  | 8775792 | noaa-auto
Packery Channel                          | packery-channel                               | TX   | USA                  | 8775792 | noaa-auto
Packery Channel                          | packery-channel-tx                            | TX   | USA                  | 8775792 | noaa-auto
Port Aransas                             | port-aransas                                  | TX   | USA                  | 8775237 | noaa-auto
Port Aransas                             | port-aransas-tx                               | TX   | USA                  | 8775237 | noaa-auto
Port Arthur                              | port-arthur                                   | TX   | USA                  | 8770475 | noaa-auto
Port Arthur                              | port-arthur-tx                                | TX   | USA                  | 8770475 | noaa-auto
Port Isabel                              | port-isabel                                   | TX   | USA                  | 8779770 | noaa-auto
Port Isabel                              | port-isabel-tx                                | TX   | USA                  | 8779770 | noaa-auto
Port Lavaca                              | port-lavaca                                   | TX   | USA                  | 8773259 | noaa-auto
Port Lavaca                              | port-lavaca-tx                                | TX   | USA                  | 8773259 | noaa-auto
Port Mansfield                           | port-mansfield                                | TX   | USA                  | 8778490 | noaa-auto
Port Mansfield                           | port-mansfield-tx                             | TX   | USA                  | 8778490 | noaa-auto
Port O'Connor                            | port-o-connor                                 | TX   | USA                  | 8773701 | noaa-auto
Port O'Connor                            | port-o-connor-tx                              | TX   | USA                  | 8773701 | noaa-auto
Realitos Peninsula                       | realitos-peninsula                            | TX   | USA                  | 8779280 | noaa-auto
Realitos Peninsula                       | realitos-peninsula-tx                         | TX   | USA                  | 8779280 | noaa-auto
Rincon Del San Jose                      | rincon-del-san-jose                           | TX   | USA                  | 8777812 | noaa-auto
Rincon Del San Jose                      | rincon-del-san-jose-tx                        | TX   | USA                  | 8777812 | noaa-auto
Rockport                                 | rockport                                      | TX   | USA                  | 8774770 | noaa-auto
Rockport                                 | rockport-tx                                   | TX   | USA                  | 8774770 | noaa-auto
Rollover Pass                            | rollover                                      | TX   | USA                  | 8770971 | noaa-auto
Rollover Pass                            | rollover-pass                                 | TX   | USA                  | 8770971 | noaa-auto
Rollover Pass                            | rollover-pass-tx                              | TX   | USA                  | 8770971 | noaa-auto
S. Bird Island                           | s-bird                                        | TX   | USA                  | 8776139 | noaa-auto
S. Bird Island                           | s-bird-island                                 | TX   | USA                  | 8776139 | noaa-auto
S. Bird Island                           | s-bird-island-tx                              | TX   | USA                  | 8776139 | noaa-auto
San Luis Pass                            | san-luis                                      | TX   | USA                  | 8771972 | noaa-auto
San Luis Pass                            | san-luis-pass                                 | TX   | USA                  | 8771972 | noaa-auto
San Luis Pass                            | san-luis-pass-tx                              | TX   | USA                  | 8771972 | noaa-auto
Seadrift                                 | seadrift                                      | TX   | USA                  | 8773037 | noaa-auto
Seadrift                                 | seadrift-tx                                   | TX   | USA                  | 8773037 | noaa-auto
South Padre Island CG Station            | south-padre-island-cg                         | TX   | USA                  | 8779748 | noaa-auto
South Padre Island CG Station            | south-padre-island-cg-station                 | TX   | USA                  | 8779748 | noaa-auto
South Padre Island CG Station            | south-padre-island-cg-station-tx              | TX   | USA                  | 8779748 | noaa-auto
SPI Brazos Santiago                      | spi-brazos-santiago                           | TX   | USA                  | 8779749 | noaa-auto
SPI Brazos Santiago                      | spi-brazos-santiago-tx                        | TX   | USA                  | 8779749 | noaa-auto
Texas Point, Sabine Pass                 | texas-point-sabine                            | TX   | USA                  | 8770822 | noaa-auto
Texas Point, Sabine Pass                 | texas-point-sabine-pass                       | TX   | USA                  | 8770822 | noaa-auto
Texas Point, Sabine Pass                 | texas-point-sabine-pass-tx                    | TX   | USA                  | 8770822 | noaa-auto
USS Lexington, Corpus Christi Bay        | uss-lexington-corpus-christi                  | TX   | USA                  | 8775296 | noaa-auto
USS Lexington, Corpus Christi Bay        | uss-lexington-corpus-christi-bay              | TX   | USA                  | 8775296 | noaa-auto
USS Lexington, Corpus Christi Bay        | uss-lexington-corpus-christi-bay-tx           | TX   | USA                  | 8775296 | noaa-auto
Viola Turning Basin                      | viola-turning-basin                           | TX   | USA                  | 8775222 | noaa-auto
Viola Turning Basin                      | viola-turning-basin-tx                        | TX   | USA                  | 8775222 | noaa-auto
Apra Harbor, Guam                        | apra-harbor-guam                              | UNITED STATES OF AMERICA | USA                  | 1630000 | noaa-auto
Apra Harbor, Guam                        | apra-harbor-guam-united states of america     | UNITED STATES OF AMERICA | USA                  | 1630000 | noaa-auto
Kwajalein, Marshall Islands              | kwajalein-marshall-islands                    | UNITED STATES OF AMERICA | USA                  | 1820000 | noaa-auto
Kwajalein, Marshall Islands              | kwajalein-marshall-islands-united states of america | UNITED STATES OF AMERICA | USA                  | 1820000 | noaa-auto
Sand Island, Midway Islands              | sand-island-midway-islands                    | UNITED STATES OF AMERICA | USA                  | 1619910 | noaa-auto
Sand Island, Midway Islands              | sand-island-midway-islands-united states of america | UNITED STATES OF AMERICA | USA                  | 1619910 | noaa-auto
Wake Island, Pacific Ocean               | wake-island-pacific-ocean                     | UNITED STATES OF AMERICA | USA                  | 1890000 | noaa-auto
Wake Island, Pacific Ocean               | wake-island-pacific-ocean-united states of america | UNITED STATES OF AMERICA | USA                  | 1890000 | noaa-auto
Dahlgren                                 | dahlgren                                      | VA   | USA                  | 8635027 | noaa-auto
Dahlgren                                 | dahlgren-va                                   | VA   | USA                  | 8635027 | noaa-auto
Kiptopeke                                | kiptopeke                                     | VA   | USA                  | 8632200 | noaa-auto
Kiptopeke                                | kiptopeke-va                                  | VA   | USA                  | 8632200 | noaa-auto
Lewisetta                                | lewisetta                                     | VA   | USA                  | 8635750 | noaa-auto
Lewisetta                                | lewisetta-va                                  | VA   | USA                  | 8635750 | noaa-auto
Money Point                              | money                                         | VA   | USA                  | 8639348 | noaa-auto
Money Point                              | money-point                                   | VA   | USA                  | 8639348 | noaa-auto
Money Point                              | money-point-va                                | VA   | USA                  | 8639348 | noaa-auto
Sewells Point                            | sewells                                       | VA   | USA                  | 8638610 | noaa-auto
Sewells Point                            | sewells-point                                 | VA   | USA                  | 8638610 | noaa-auto
Sewells Point                            | sewells-point-va                              | VA   | USA                  | 8638610 | noaa-auto
Wachapreague                             | wachapreague                                  | VA   | USA                  | 8631044 | noaa-auto
Wachapreague                             | wachapreague-va                               | VA   | USA                  | 8631044 | noaa-auto
Yorktown USCG Training Center            | yorktown-uscg-training-center                 | VA   | USA                  | 8637689 | noaa-auto
Yorktown USCG Training Center            | yorktown-uscg-training-center-va              | VA   | USA                  | 8637689 | noaa-auto
Christiansted Harbor, St Croix           | christiansted-harbor-st-croix                 | VI   | USA (Territory)      | 9751364 | noaa-auto
Christiansted Harbor, St Croix           | christiansted-harbor-st-croix-vi              | VI   | USA (Territory)      | 9751364 | noaa-auto
Lameshur Bay, St John                    | lameshur-bay-st-john                          | VI   | USA (Territory)      | 9751381 | noaa-auto
Lameshur Bay, St John                    | lameshur-bay-st-john-vi                       | VI   | USA (Territory)      | 9751381 | noaa-auto
Limetree Bay                             | limetree                                      | VI   | USA (Territory)      | 9751401 | noaa-auto
Limetree Bay                             | limetree-bay                                  | VI   | USA (Territory)      | 9751401 | noaa-auto
Limetree Bay                             | limetree-bay-vi                               | VI   | USA (Territory)      | 9751401 | noaa-auto
Friday Harbor                            | friday                                        | WA   | USA                  | 9449880 | noaa-auto
Friday Harbor                            | friday-harbor                                 | WA   | USA                  | 9449880 | noaa-auto
Friday Harbor                            | friday-harbor-wa                              | WA   | USA                  | 9449880 | noaa-auto
La Push, Quillayute River                | la-push-quillayute                            | WA   | USA                  | 9442396 | noaa-auto
La Push, Quillayute River                | la-push-quillayute-river                      | WA   | USA                  | 9442396 | noaa-auto
La Push, Quillayute River                | la-push-quillayute-river-wa                   | WA   | USA                  | 9442396 | noaa-auto
Longview                                 | longview                                      | WA   | USA                  | 9440422 | noaa-auto
Longview                                 | longview-wa                                   | WA   | USA                  | 9440422 | noaa-auto
Neah Bay                                 | neah                                          | WA   | USA                  | 9443090 | noaa-auto
Neah Bay                                 | neah-bay                                      | WA   | USA                  | 9443090 | noaa-auto
Neah Bay                                 | neah-bay-wa                                   | WA   | USA                  | 9443090 | noaa-auto
Port Angeles                             | port-angeles                                  | WA   | USA                  | 9444090 | noaa-auto
Port Angeles                             | port-angeles-wa                               | WA   | USA                  | 9444090 | noaa-auto
Port Townsend                            | port-townsend                                 | WA   | USA                  | 9444900 | noaa-auto
Port Townsend                            | port-townsend-wa                              | WA   | USA                  | 9444900 | noaa-auto
Tacoma                                   | tacoma                                        | WA   | USA                  | 9446484 | noaa-auto
Tacoma                                   | tacoma-wa                                     | WA   | USA                  | 9446484 | noaa-auto
Toke Point                               | toke                                          | WA   | USA                  | 9440910 | noaa-auto
Toke Point                               | toke-point                                    | WA   | USA                  | 9440910 | noaa-auto
Toke Point                               | toke-point-wa                                 | WA   | USA                  | 9440910 | noaa-auto
Westport                                 | westport                                      | WA   | USA                  | 9441102 | noaa-auto
Westport                                 | westport-wa                                   | WA   | USA                  | 9441102 | noaa-auto
